,사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자,Station,Line,Connection,Longitude,Latitude
3277,202403,경춘선,신내,41,3,1274,410,4481,2355,11991,5272,9591,8339,4889,2780,3800,2199,3508,2296,3625,2108,3319,3035,3303,2538,4039,4418,4470,3894,4974,6151,6888,7061,2960,6381,1682,3580,1418,2706,1321,2668,682,2161,74,698,0,0,0,0,0,0,20240403,신내,경춘선,춘천-청량리,127.103218,37.612887
3278,202402,경춘선,신내,26,1,1009,363,3272,1713,9220,3338,7371,7062,3927,2306,3151,1779,2963,2000,3098,1898,2914,2658,2829,2152,2970,3535,3435,2898,4199,4859,5649,5690,2410,5446,1409,2939,1159,2289,1078,2150,655,1618,74,629,0,7,0,0,0,0,20240303,신내,경춘선,춘천-청량리,127.103218,37.612887
3279,202401,경춘선,신내,31,1,966,439,3567,1894,9691,3972,8069,8266,3833,2441,3272,1810,2926,2001,3033,1981,2901,2774,2699,2187,2998,3558,3531,2961,4483,5010,6576,6203,2623,5737,1392,2924,1154,2112,1095,2153,598,1652,94,671,1,0,0,0,0,0,20240203,신내,경춘선,춘천-청량리,127.103218,37.612887
3280,202410,경춘선,천마산,3,0,1058,231,3508,820,8283,1740,6606,2057,5429,1749,4143,1553,3138,2062,2943,2000,2560,2132,2288,2601,2075,3282,2407,3349,2023,4938,2060,5434,984,4660,609,3171,466,2526,290,1942,117,1173,12,252,0,0,0,0,0,0,20241103,천마산,경춘선,춘천-청량리,127.285379,37.658978
3281,202409,경춘선,천마산,5,0,1056,206,3245,689,7445,1562,5552,1833,4602,1618,3458,1409,2640,1924,2661,1795,2225,2049,2210,2324,1929,2755,2096,2746,1936,4096,1822,4565,969,4144,617,2894,440,2338,242,1834,125,1098,11,243,0,0,0,0,0,0,20241003,천마산,경춘선,춘천-청량리,127.285379,37.658978
3282,202408,경춘선,천마산,12,1,1269,272,3441,789,6994,1642,5535,1902,4197,1485,3209,1271,2417,1988,2293,1617,1967,1778,1805,1952,1597,2441,1897,2458,1787,3750,2037,4589,927,3960,610,2891,510,2269,309,1772,105,1057,5,247,0,0,0,0,0,0,20240903,천마산,경춘선,춘천-청량리,127.285379,37.658978
3283,202407,경춘선,천마산,4,0,1247,281,3352,753,7658,1625,5654,1984,4370,1427,3290,1168,2539,1943,2398,1849,2064,1882,1936,2222,1613,2563,1759,2594,1719,3598,1984,4850,803,4251,619,2861,440,2364,296,1679,108,1066,5,249,0,0,0,0,0,0,20240803,천마산,경춘선,춘천-청량리,127.285379,37.658978
3284,202406,경춘선,천마산,17,1,1174,284,3553,768,7292,1533,5889,1849,4927,1759,3590,1361,2697,1979,2582,1888,2105,2003,2079,2419,2051,2785,2009,2884,1755,4171,1997,5040,933,3962,702,3128,496,2484,283,1869,103,1072,13,235,0,0,0,0,0,0,20240703,천마산,경춘선,춘천-청량리,127.285379,37.658978
3285,202405,경춘선,천마산,3,0,1173,262,3726,829,8166,1601,6310,2152,5548,1843,4190,1581,3035,2103,2944,2174,2448,2320,2295,2682,1995,3332,2178,3123,1963,4676,2164,5458,1069,4324,682,3282,510,2632,292,1921,140,1190,3,277,0,0,0,0,0,0,20240603,천마산,경춘선,춘천-청량리,127.285379,37.658978
3286,202404,경춘선,천마산,0,0,1171,208,3463,662,8016,1568,6332,2081,5157,1850,3968,1359,2940,1932,2901,2002,2406,2098,2336,2632,1978,3374,2225,3329,1976,4757,2174,5406,1022,4334,652,3209,503,2580,294,1917,129,1030,10,299,0,0,0,0,0,0,20240503,천마산,경춘선,춘천-청량리,127.285379,37.658978
3287,202403,경춘선,천마산,17,1,999,202,3105,667,7770,1457,5906,1959,5066,1624,4030,1322,3038,1778,2994,1985,2497,2125,2278,2533,1975,3313,2098,3267,1761,4833,1999,4941,1009,4144,604,3065,458,2437,275,1843,115,1096,4,250,0,0,0,0,0,0,20240403,천마산,경춘선,춘천-청량리,127.285379,37.658978
3288,202402,경춘선,천마산,12,0,856,184,2669,530,5662,1309,4266,1741,4231,1229,3269,1104,2620,1585,2655,1694,2242,1733,2182,2165,1781,2850,1917,2490,1603,3685,1790,4101,818,3497,544,2676,382,2067,254,1587,101,917,6,215,0,0,0,0,0,0,20240303,천마산,경춘선,춘천-청량리,127.285379,37.658978
3289,202401,경춘선,천마산,9,0,1072,187,3024,584,6580,1562,4768,1786,4434,1429,3484,1127,2645,1630,2688,1727,2347,1827,2099,2228,1920,2827,1957,2587,1781,4002,2089,4330,791,4161,548,2911,490,2283,269,1512,108,1048,6,278,0,0,0,0,0,0,20240203,천마산,경춘선,춘천-청량리,127.285379,37.658978
3290,202410,경춘선,청평,27,2,787,226,2215,1189,4339,2103,5512,4408,4443,4629,4138,4278,4421,3099,4317,4215,4018,3350,4655,3576,5131,3917,5001,4496,5455,5776,3796,4316,1681,3997,1248,2860,860,1905,649,1437,147,1234,5,273,0,0,0,0,0,0,20241103,청평,경춘선,춘천-청량리,127.42661,37.735488
3291,202409,경춘선,청평,19,1,937,273,2313,1199,4486,2085,5186,3963,4089,3499,3969,3457,4208,2608,4019,3542,3654,2985,3647,3740,4259,3573,3953,4195,4651,5249,3236,4197,1702,3342,1397,2529,820,1780,532,1556,162,1223,8,266,0,0,0,0,0,0,20241003,청평,경춘선,춘천-청량리,127.42661,37.735488
3292,202408,경춘선,청평,12,0,1161,305,2300,1256,4418,2226,5051,4263,4313,3882,5616,4552,7613,3292,5494,4812,4116,4332,3836,5279,4050,4447,3734,3983,4805,5157,3495,4300,1866,3498,1654,2896,981,1953,655,1641,201,1304,14,245,0,0,0,0,0,0,20240903,청평,경춘선,춘천-청량리,127.42661,37.735488
3293,202407,경춘선,청평,10,0,1058,275,2372,1149,4490,2259,5224,4258,4083,3567,4947,3952,6912,2918,5047,4295,3981,4219,3646,4805,3792,4525,3442,3763,4203,5021,3259,4153,1598,3450,1473,2818,894,1732,531,1438,156,1102,13,314,0,0,0,0,0,0,20240803,청평,경춘선,춘천-청량리,127.42661,37.735488
3294,202406,경춘선,청평,9,0,1179,276,2317,1292,4511,2374,5304,4729,4101,4043,4333,4442,4955,3293,4154,4031,3982,3382,3957,4150,4485,4035,4347,4041,4990,5476,3523,4029,2022,3423,1649,2793,1061,1925,560,1398,205,1207,9,296,0,0,0,0,0,0,20240703,청평,경춘선,춘천-청량리,127.42661,37.735488
3295,202405,경춘선,청평,2,0,1894,305,2817,1227,5001,2496,5812,5031,4758,4193,4644,4596,4909,3368,4221,4307,4207,3432,4661,4611,4999,4754,4776,4919,5186,6343,3750,4695,2036,3918,1708,2988,1020,1968,670,1577,198,1318,11,324,0,0,0,0,0,0,20240603,청평,경춘선,춘천-청량리,127.42661,37.735488
3296,202404,경춘선,청평,4,1,1110,258,2288,1071,4665,2226,5600,4929,3942,3956,3842,4432,4058,3346,3663,4048,3778,2850,4485,3622,5021,3929,4814,4448,5438,5643,3708,4531,2150,3475,1356,2696,954,1768,481,1553,170,1298,8,310,0,0,0,0,0,0,20240503,청평,경춘선,춘천-청량리,127.42661,37.735488
3297,202403,경춘선,청평,4,1,1137,120,2002,768,4445,1534,5368,4041,4018,3025,3998,3277,4216,2463,3456,3271,3528,2727,3643,3767,3854,3818,3658,4061,4341,5472,3005,4144,1533,3439,1345,2594,865,1790,446,1333,121,1243,8,266,1,2,0,0,0,0,20240403,청평,경춘선,춘천-청량리,127.42661,37.735488
3298,202402,경춘선,청평,0,0,657,105,1615,569,3385,1161,3576,2828,3376,2352,3659,2605,5591,2110,3684,3060,3308,2833,3328,3658,3110,3675,2797,3667,3298,4197,2406,3630,1308,3100,1305,2292,719,1570,508,1239,121,1186,14,263,0,0,0,0,0,0,20240303,청평,경춘선,춘천-청량리,127.42661,37.735488
3299,202401,경춘선,청평,3,0,772,114,1767,561,3453,1319,4191,3233,3672,2552,4081,2966,5574,2078,3893,3189,3369,3075,3575,3822,3114,4105,3045,3842,3463,4426,2658,3614,1430,3163,1335,2373,781,1536,445,1286,132,1134,16,307,0,0,0,0,0,0,20240203,청평,경춘선,춘천-청량리,127.42661,37.735488
3300,202410,경춘선,춘천,292,2,630,10,1598,505,1899,1711,2929,5315,3070,6191,2878,5277,3389,6332,3455,4287,4619,4323,5883,2930,8833,3636,9512,2628,8030,2818,5449,2615,3149,3031,1873,1880,1241,1644,737,1246,189,1224,4,761,0,0,0,0,0,0,20241103,춘천,경춘선,춘천-상봉,127.717023,37.885054
3301,202409,경춘선,춘천,268,1,682,6,1434,514,1722,1339,2408,4294,2670,5059,2538,4006,2965,4728,3260,3885,4572,3746,5114,2652,6699,3456,7000,2472,5737,2563,4204,2256,2776,2774,1912,1721,1247,1790,571,1317,168,1396,0,710,0,0,0,0,0,0,20241003,춘천,경춘선,춘천-상봉,127.717023,37.885054
3302,202408,경춘선,춘천,273,2,661,8,1625,372,1747,1024,2629,2367,2710,2899,2503,2550,2758,4943,2966,3886,4071,4303,4737,2819,5612,3899,5298,2378,4621,2511,3378,2263,2449,2992,1610,1292,1150,1265,458,1126,77,1205,3,750,0,0,0,0,0,0,20240903,춘천,경춘선,춘천-상봉,127.717023,37.885054
3303,202407,경춘선,춘천,286,3,644,11,1619,362,1843,1037,2444,2160,2482,2695,2220,2113,2454,3581,2379,2956,3134,3162,3763,2146,4295,2828,3849,2041,3635,2124,2850,2020,1967,2748,1293,1402,907,1099,406,1034,76,1069,3,630,0,0,0,0,0,0,20240803,춘천,경춘선,춘천-상봉,127.717023,37.885054
3304,202406,경춘선,춘천,286,2,709,9,1641,513,1794,1686,2637,3377,2864,4727,2532,3802,2928,5259,3034,4141,4187,4025,5330,2608,6463,3429,6719,2384,5607,2427,4008,2461,2910,3193,2008,1309,1328,1473,694,1144,196,1255,4,716,0,0,0,0,0,0,20240703,춘천,경춘선,춘천-상봉,127.717023,37.885054
3305,202405,경춘선,춘천,388,1,671,8,1762,623,1972,2250,3006,4238,2938,6633,2740,4747,3192,6098,3283,4460,4885,4230,5978,2629,7961,3666,8860,2457,7601,2790,5360,2570,3437,3421,2225,1702,1519,1761,968,1411,322,1526,4,787,0,0,0,0,0,0,20240603,춘천,경춘선,춘천-상봉,127.717023,37.885054
3306,202404,경춘선,춘천,360,0,625,8,1622,435,1901,1814,2620,4380,2900,6489,2429,4800,2967,5855,3097,4324,4242,4057,5234,2591,7729,3248,8860,2310,7412,2600,5104,2331,3245,3198,2048,1387,1276,1603,748,1188,215,1337,3,656,0,0,0,0,0,0,20240503,춘천,경춘선,춘천-상봉,127.717023,37.885054
3307,202403,경춘선,춘천,309,2,650,10,1422,339,1765,1438,2579,4260,2764,5813,2635,4348,2778,4838,3034,4031,4205,3749,4877,2460,6837,3141,7527,2486,5879,2574,4682,2467,2859,3284,1855,1368,1184,1780,700,1236,296,1329,1,588,0,0,0,0,0,0,20240403,춘천,경춘선,춘천-상봉,127.717023,37.885054
3308,202402,경춘선,춘천,290,3,429,2,1175,277,1509,677,2459,1595,2536,2015,2276,1785,2219,3303,2175,2938,2955,3339,3386,2062,3997,2990,3873,2077,3284,2104,2444,2018,1799,2824,1232,1146,825,1121,380,1042,85,986,2,528,0,0,0,0,0,0,20240303,춘천,경춘선,춘천-상봉,127.717023,37.885054
3309,202401,경춘선,춘천,263,1,484,2,1248,274,1465,852,2378,1601,2470,2077,2293,1670,2279,3391,2126,2686,2843,3173,3565,2023,4091,2783,3890,1990,3361,2042,2335,1947,1509,2773,1015,1110,749,1042,366,980,66,947,2,584,0,0,0,0,0,0,20240203,춘천,경춘선,춘천-상봉,127.717023,37.885054
3310,202410,경춘선,퇴계원,32,0,3326,612,6229,1979,18095,4123,13008,5423,9901,3177,7402,3825,6017,3095,6857,3179,5660,4029,4263,4247,4618,5077,4665,7538,5483,10924,5550,11523,2427,11113,1789,6325,1314,4727,1069,5199,414,2599,31,1024,0,0,0,0,0,0,20241103,퇴계원,경춘선,춘천-청량리,127.143952,37.648311
3311,202409,경춘선,퇴계원,28,0,2923,603,5890,1779,16116,3538,11586,4756,8576,2853,6238,3678,5266,2962,6177,3089,4974,3554,3861,3878,4309,4366,3911,6448,4907,9378,5253,10488,2438,9533,1802,5672,1262,4185,973,4760,436,2404,39,883,0,0,0,0,0,0,20241003,퇴계원,경춘선,춘천-청량리,127.143952,37.648311
3312,202408,경춘선,퇴계원,41,0,3039,660,6210,2013,17103,3525,11742,5274,8594,2731,6082,3523,5142,3103,5905,3390,4854,3425,3890,3802,4131,4075,3950,5644,4934,9574,5511,10932,2538,10224,1769,5968,1403,4213,1015,5072,436,2664,34,860,0,0,0,0,0,0,20240903,퇴계원,경춘선,춘천-청량리,127.143952,37.648311
3313,202407,경춘선,퇴계원,44,1,3502,657,6373,1930,19719,4088,13114,5686,8614,2868,6041,3710,4984,3166,6286,3565,5200,3962,3820,3807,4118,4128,4336,6050,4719,9717,6070,11824,2426,11785,1842,6154,1582,4232,1081,5372,527,2649,40,884,0,0,0,0,0,0,20240803,퇴계원,경춘선,춘천-청량리,127.143952,37.648311
3314,202406,경춘선,퇴계원,27,1,3326,686,6044,2062,18204,3972,12891,5760,9402,2944,6600,3834,5325,2923,6468,3469,5226,3923,3876,4023,4250,4644,4613,6768,5025,9929,5906,11204,2700,10846,1957,6439,1620,4565,1158,5324,630,2725,31,901,0,0,0,0,0,0,20240703,퇴계원,경춘선,춘천-청량리,127.143952,37.648311
3315,202405,경춘선,퇴계원,11,0,3363,647,6481,2128,19878,4341,14139,5936,10024,3209,7304,4021,5776,3225,6606,3540,5848,4141,4460,4525,4679,5133,4905,7251,5454,11225,6295,12034,2894,11905,2111,6916,1646,4766,1233,6016,591,3130,35,1049,0,0,0,0,0,0,20240603,퇴계원,경춘선,춘천-청량리,127.143952,37.648311
3316,202404,경춘선,퇴계원,17,0,3048,530,6210,1862,20032,4011,14128,5618,10011,2723,7321,3829,5800,2961,6379,3323,5601,3698,3935,4432,4348,4944,4255,7354,5053,11337,6127,12221,2685,11782,2038,6824,1541,4588,1161,5813,502,2824,43,962,1,1,0,0,0,0,20240503,퇴계원,경춘선,춘천-청량리,127.143952,37.648311
3317,202403,경춘선,퇴계원,4,0,2867,511,5457,1810,19027,3761,13499,5593,9446,3188,6911,3993,5802,2967,6895,3313,5839,3855,4193,4107,4502,5153,4492,6942,5139,10643,6019,11978,2710,11472,2008,6394,1463,4498,1157,5515,482,2840,42,1025,0,0,0,0,0,0,20240403,퇴계원,경춘선,춘천-청량리,127.143952,37.648311
3318,202402,경춘선,퇴계원,9,0,2604,425,4479,1544,16030,3164,11159,4720,7672,2542,5710,3088,5104,2592,5911,3206,5451,3408,3888,3652,4024,4080,3677,5766,4356,9372,5237,10037,2415,10188,1771,5389,1172,3880,1016,5056,447,2457,26,902,0,0,0,0,0,0,20240303,퇴계원,경춘선,춘천-청량리,127.143952,37.648311
3319,202401,경춘선,퇴계원,2,0,2910,440,5089,1657,18516,3554,12402,5064,8684,2550,6014,3323,5248,2639,6071,3342,5772,3563,4172,3775,4398,4438,3842,6003,4702,9983,5881,11352,2479,12365,1830,5991,1339,4359,963,5367,472,2704,47,926,0,0,0,0,0,0,20240203,퇴계원,경춘선,춘천-청량리,127.143952,37.648311
3320,202410,경춘선,평내호평,714,7,6811,720,15265,2088,30674,4863,24112,10954,15619,7139,13216,6186,11615,6224,10722,8937,9945,7907,8478,10426,9153,10935,9069,13450,9504,22414,9116,23175,5675,23093,4608,12170,4150,9229,3534,8789,1638,5574,58,2496,0,0,0,0,0,0,20241103,평내호평,경춘선,춘천-청량리,127.244493,37.653225
3321,202409,경춘선,평내호평,705,21,6220,665,13597,1926,27721,4657,20822,9473,13325,6670,11041,5351,9639,5673,9158,7810,8564,7293,7466,9598,7775,9103,8117,11379,8632,19522,8277,20037,5597,20759,4389,10845,4008,8320,3523,7647,1527,5242,37,2348,0,0,0,0,0,0,20241003,평내호평,경춘선,춘천-청량리,127.244493,37.653225
3322,202408,경춘선,평내호평,785,27,6456,682,13737,1946,26275,4738,19375,9976,11292,6886,9728,5497,8961,6010,8457,7766,7942,6808,7244,8558,7475,8075,7862,10027,8798,17277,8581,19731,5760,21429,4638,10560,4149,8282,3902,7658,1756,5131,57,2179,0,0,0,0,0,0,20240903,평내호평,경춘선,춘천-청량리,127.244493,37.653225
3323,202407,경춘선,평내호평,828,21,6183,815,15431,1959,27696,4805,21174,10583,11593,6845,9477,5568,8940,6302,8661,7999,8336,7141,7153,8788,7424,8539,7796,10028,8801,17703,8599,19927,5399,23035,4433,9853,4037,8140,3827,7600,1714,5113,75,2032,0,0,0,0,0,0,20240803,평내호평,경춘선,춘천-청량리,127.244493,37.653225
3324,202406,경춘선,평내호평,716,13,6036,823,14533,1919,26248,4635,20709,10158,12884,6887,10902,5519,9505,5733,8952,7646,8226,7081,7052,9192,7694,8818,7998,11374,8771,18910,8395,19639,5240,20698,4643,9995,4056,8592,3691,8109,1599,5185,58,2466,0,0,0,0,0,0,20240703,평내호평,경춘선,춘천-청량리,127.244493,37.653225
3325,202405,경춘선,평내호평,760,24,6222,837,15287,2020,29967,4854,24658,10927,15298,7098,12926,6007,11089,6383,10443,8370,9499,7898,7859,10430,8179,10338,8810,12534,9218,22314,9022,21865,5513,23298,4863,11588,4320,9524,3863,8991,1631,6072,59,2789,0,0,0,0,0,0,20240603,평내호평,경춘선,춘천-청량리,127.244493,37.653225
3326,202404,경춘선,평내호평,691,16,5870,701,15105,1812,30308,4875,23919,10723,14021,6743,12144,5884,10671,5887,9974,7775,9120,7558,7623,9831,7956,10099,8465,12531,9072,21572,8882,22274,5187,23773,4515,11235,4169,9095,3627,8098,1616,5696,57,2386,0,0,0,0,0,0,20240503,평내호평,경춘선,춘천-청량리,127.244493,37.653225
3327,202403,경춘선,평내호평,616,9,5393,696,13935,1712,29231,4519,22405,10562,13467,6595,11913,5664,10741,5942,10196,7931,9234,7389,7732,9772,8119,9503,8477,12243,9071,21306,8810,21276,5375,23630,4591,11049,4146,8660,3674,8005,1564,5651,56,2599,0,0,0,0,0,0,20240403,평내호평,경춘선,춘천-청량리,127.244493,37.653225
3328,202402,경춘선,평내호평,582,10,4827,640,11110,1373,22490,3702,16600,8175,10067,5794,9217,4849,8775,5602,8872,7395,8157,6638,7476,8239,7729,7960,7520,9109,7481,14999,7947,16847,4648,20327,3981,9437,3774,7522,3320,6764,1451,4813,44,1979,0,0,0,0,0,0,20240303,평내호평,경춘선,춘천-청량리,127.244493,37.653225
3329,202401,경춘선,평내호평,687,15,5563,715,13065,1662,26071,4249,18884,8833,10487,6272,9632,5037,9151,5849,9107,7338,8774,6871,7575,9085,8119,8237,7941,9686,8207,16778,8524,19794,4739,22974,4169,10160,3741,8010,3469,6949,1589,5262,42,2010,0,0,0,0,0,0,20240203,평내호평,경춘선,춘천-청량리,127.244493,37.653225
3330,202410,우이신설선,4.19민주묘지,7,3,1633,438,3442,1373,8864,2784,10573,12462,7378,5962,6436,7775,6868,11799,7342,6318,7755,6416,8283,6860,8333,5826,11588,6252,10839,6613,7140,8070,4170,7912,3330,4848,2507,3990,1817,3714,755,2560,150,643,0,0,0,0,0,0,20241103,4.19민주묘지,우이신설선,북한산우이-신설동,127.013746,37.649593
3331,202409,우이신설선,4.19민주묘지,3,1,1372,514,3242,1269,8116,2396,9424,11525,6688,5090,5449,6988,6010,10930,6441,5489,6883,5311,6850,5837,7102,5049,10114,5726,9929,6243,6994,7284,3875,7146,3142,4255,2356,3766,1415,3284,573,2494,136,646,0,2,0,0,0,0,20241003,4.19민주묘지,우이신설선,북한산우이-신설동,127.013746,37.649593
3332,202408,우이신설선,4.19민주묘지,6,1,1409,627,3417,1381,8608,2246,9779,4679,6907,4533,5209,4058,5219,4246,5975,4872,5952,4182,4927,4163,5297,4832,5724,5223,5326,5988,4478,7485,3024,7451,2426,4373,1699,3759,1110,3320,549,2490,131,614,0,2,0,0,0,0,20240903,4.19민주묘지,우이신설선,북한산우이-신설동,127.013746,37.649593
3333,202407,우이신설선,4.19민주묘지,11,1,1401,450,3513,1243,9378,2188,10836,5312,7145,4675,5500,4350,5460,4572,6048,5213,6170,4876,5299,4769,5743,5220,6002,5572,5839,6322,4811,8047,3090,8070,2546,4610,1820,3794,1157,3531,477,2467,163,711,1,3,0,0,0,0,20240803,4.19민주묘지,우이신설선,북한산우이-신설동,127.013746,37.649593
3334,202406,우이신설선,4.19민주묘지,14,3,1463,484,3523,1467,8467,2650,10105,8595,7033,5876,5804,6373,6393,8201,6734,5940,7105,5720,7061,5791,6921,5441,8276,5865,8214,6343,6028,7592,3910,7448,3197,4430,2338,3878,1728,3469,713,2553,181,637,0,0,0,0,0,0,20240703,4.19민주묘지,우이신설선,북한산우이-신설동,127.013746,37.649593
3335,202405,우이신설선,4.19민주묘지,8,0,1652,317,3572,1376,9079,2506,11004,14662,7532,6899,6073,9180,6902,12878,7705,6889,8489,7046,8709,6915,8466,5734,12510,6342,11578,7043,8025,8531,4390,7714,3958,4907,4052,4198,1958,3861,748,3063,192,912,0,0,0,0,0,0,20240603,4.19민주묘지,우이신설선,북한산우이-신설동,127.013746,37.649593
3336,202404,우이신설선,4.19민주묘지,8,0,1610,311,3697,1096,9437,2773,10791,14409,7488,7778,5892,8906,6956,13353,7370,7121,8275,7399,9012,6968,9169,5775,13546,6272,12035,6656,8229,8424,4451,7931,3811,4848,2801,3990,1898,3742,713,2680,173,762,0,0,0,0,0,0,20240503,4.19민주묘지,우이신설선,북한산우이-신설동,127.013746,37.649593
3337,202403,우이신설선,4.19민주묘지,11,4,1572,334,3354,929,8983,2497,10239,14757,7039,6234,6051,8247,6712,13003,7239,6490,8489,6866,9101,6978,8640,5741,13291,6324,13085,6842,7460,8325,4069,7593,3404,4642,2294,4091,1513,3862,489,2774,111,791,0,0,0,0,0,0,20240403,4.19민주묘지,우이신설선,북한산우이-신설동,127.013746,37.649593
3338,202402,우이신설선,4.19민주묘지,6,0,1327,291,2674,765,7207,1494,8861,3989,5737,3963,4830,3565,4867,4068,5742,4727,5712,4448,5507,4348,5234,4258,5512,4833,5126,5593,3662,6962,2218,6498,1972,4015,1355,3185,948,2854,389,2233,130,542,3,4,0,0,0,0,20240303,4.19민주묘지,우이신설선,북한산우이-신설동,127.013746,37.649593
3339,202401,우이신설선,4.19민주묘지,0,0,1441,338,3052,894,7936,1629,10001,4530,6294,3770,4975,3598,5535,3876,5654,5013,5871,4688,5381,4301,6055,4634,5632,5342,5557,5949,3868,7375,2406,7468,1906,4516,1484,3525,948,3127,366,2358,119,647,0,0,0,0,0,0,20240203,4.19민주묘지,우이신설선,북한산우이-신설동,127.013746,37.649593
3340,202410,우이신설선,가오리,3,1,2890,330,6472,1345,17295,2925,17831,6160,12205,4631,8989,4667,8502,4775,7825,5907,7437,6203,6384,6301,6110,8536,6196,10717,5999,10787,4951,14761,3521,13224,2439,7658,1703,6885,1186,6290,535,3404,150,989,0,0,0,0,0,0,20241103,가오리,우이신설선,북한산우이-신설동,127.016792,37.641701
3341,202409,우이신설선,가오리,5,1,2511,397,5889,1310,16116,2981,16074,5904,11009,4618,8243,4661,7776,5042,7538,5670,6943,6239,5809,6292,6094,7892,6238,9349,5738,10221,4790,13135,3832,12087,2237,6963,1732,6522,1286,5626,502,3123,126,865,0,4,0,0,0,0,20241003,가오리,우이신설선,북한산우이-신설동,127.016792,37.641701
3342,202408,우이신설선,가오리,4,0,2774,416,6258,1460,16464,3311,16816,6307,11445,5014,8332,4999,7931,4985,7569,5980,6793,6258,5687,5961,6066,7264,6420,9599,6077,10256,5088,14100,3806,12912,2592,7471,1634,6802,1293,5817,532,3269,167,938,0,1,0,0,0,0,20240903,가오리,우이신설선,북한산우이-신설동,127.016792,37.641701
3343,202407,우이신설선,가오리,5,0,2937,452,6761,1569,17879,3812,18313,7321,12173,5171,8560,5198,8190,5429,7843,6233,7205,6792,5789,6534,6465,7839,6844,9651,6553,10735,5400,15427,4049,13875,2581,7766,1708,7142,1246,6084,619,3500,185,1069,1,4,0,0,0,0,20240803,가오리,우이신설선,북한산우이-신설동,127.016792,37.641701
3344,202406,우이신설선,가오리,8,2,3014,388,6540,1705,16296,3388,17336,6306,11883,5087,8803,4904,8179,5025,7782,5843,7292,6527,5884,6276,6149,8012,6429,9999,6138,10525,5063,13919,3888,12342,2686,7487,1769,7072,1307,6119,662,3532,151,969,0,0,0,0,0,0,20240703,가오리,우이신설선,북한산우이-신설동,127.016792,37.641701
3345,202405,우이신설선,가오리,5,0,3205,392,7079,1636,17620,3341,18785,6704,12493,4876,9278,5066,8541,5262,8030,6075,8028,6943,6307,6910,6505,8717,6657,10356,6092,10806,5260,14720,3964,13103,2633,8061,1734,7520,1311,6309,599,3822,147,1143,0,0,0,0,0,0,20240603,가오리,우이신설선,북한산우이-신설동,127.016792,37.641701
3346,202404,우이신설선,가오리,11,1,3061,345,6671,1376,17509,3196,19037,6606,12657,4812,8948,4889,8358,5392,8116,5914,7980,6596,6072,6714,6204,8384,6446,10299,5808,10546,4862,14309,3926,13472,2569,7926,1763,7276,1131,6257,563,3755,135,1094,0,0,0,0,0,0,20240503,가오리,우이신설선,북한산우이-신설동,127.016792,37.641701
3347,202403,우이신설선,가오리,15,3,3004,312,6455,1320,17354,3464,18088,6822,12485,4874,9334,4913,8400,5296,8621,5778,8039,6584,6703,6966,6478,8939,6506,10394,5952,10642,5045,13945,3935,12986,2357,7826,1755,7524,1063,6419,577,3833,141,1060,0,0,0,0,0,0,20240403,가오리,우이신설선,북한산우이-신설동,127.016792,37.641701
3348,202402,우이신설선,가오리,3,0,2432,296,5262,1100,13883,2681,15648,5651,10801,4386,7990,4346,7483,4855,7210,5111,7243,5884,5923,6235,6094,7276,5952,8788,5700,9326,4637,12505,3415,11746,2239,6986,1610,6508,1119,5425,598,3363,145,991,0,4,0,0,0,0,20240303,가오리,우이신설선,북한산우이-신설동,127.016792,37.641701
3349,202401,우이신설선,가오리,6,0,2750,291,5843,1171,15420,2872,17812,6037,11788,4544,8516,4519,7935,5035,7987,5522,7602,6522,6209,6402,6527,8110,6121,9578,6021,10433,5182,13896,3710,13690,2132,7880,1682,7049,1111,6051,574,3654,138,1008,0,0,0,0,0,0,20240203,가오리,우이신설선,북한산우이-신설동,127.016792,37.641701
3350,202410,우이신설선,보문,2,1,571,155,953,1617,2215,3531,4588,5345,3674,3974,2961,2863,3063,2521,2988,2573,3232,2922,3113,2857,3397,3124,4486,3451,3790,3492,4075,3858,2557,2900,2041,1972,1794,1773,1367,1590,651,1111,193,307,0,0,0,0,0,0,20241103,보문,우이신설선,북한산우이-신설동,127.019381,37.585286
